-7.231,3.5835
-6.1233,7.156
-5.59,6.8432
-1.7148,4.7427
-1.1296,9.1488
-4.8626,7.0005
-1.6615,7.0163
-1.8599,5.1299
-0.38985,5.851
-3.5551,8.8889
-7.323,3.3947
-5.2659,6.0108
-1.095,2.0594
-4.4956,4.0751
-6.7779,3.8487
-4.2649,5.2596
-4.6058,7.3986
-5.2162,5.8472
-2.9792,6.9958
-4.0514,0.48085
-6.45,5.0733
-6.0031,1.0674
-8.0008,6.0533
-3.4536,9.4099
-3.4909,4.0297
-4.3583,3.2447
-4.6848,2.6001
0.81138,6.3092
-5.6509,0.89371
-5.6801,3.767
-1.5327,4.0028
-2.621,6.1175
-6.181,8.3018
-1.2699,6.7454
-8.6371,2.6178
-1.0878,5.306
-4.9823,1.7287
-4.87,1.0138
3.5192,6.0704
-2.7971,8.9649
-6.7346,7.032
-1.0423,8.2234
-2.4683,3.0544
-4.7748,0.086519
-1.3543,4.3995
-6.2307,2.8854
-3.3319,5.4272
-6.1477,5.2534
-6.5401,4.4026
-6.2851,2.6174
-6.8538,3.0062
-3.0795,5.7151
-7.8625,9.4093
-3.7164,7.404
1.472,3.9026
-3.1562,7.3491
-4.9507,6.3102
-5.8561,9.1293
-8.7863,2.4896
-7.4694,3.5597
-4.6356,8.1568
-1.7364,8.3834
-1.0138,7.4106
-6.274,0.020759
-0.29442,4.8938
-7.8632,6.3576
-4.4107,8.1954
-8.974,1.5908
-2.8049,4.0106
-6.1366,3.2897
-4.8446,0.88906
-2.6172,5.0242
1.5842,5.6929
-4.4804,1.8929
0.13972,5.5525
-3.0595,3.602
-5.8562,10.933
-7.2033,3.2731
1.5907,7.0914
-5.849,4.8832
0.87061,4.7228
-3.4774,3.3269
-8.1455,8.3185
-3.7555,6.1384
-3.0391,7.714
-3.971,4.1116
-5.114,6.6711
-6.4526,3.8529
-9.479,3.3614
-3.9211,1.8743
-2.3193,8.7327
-7.4967,4.6621
-1.2132,5.0116
-2.2135,-0.57715
-4.6985,6.3003
-7.2694,4.8062
-0.72426,9.4168
2.5077,6.6474
-2.3539,8.0305
2.3992,5.0354
-7.7335,9.0933
-2.6961,1.8472
-1.8804,7.2409
-9.676,4.3041
-1.8933,3.5908
-7.367,3.6411
-0.0014986,4.9009
-2.3975,5.3946
-6.5478,3.8074
-0.13556,6.3995
-3.0762,4.7475
-4.1435,7.9914
-2.7645,3.5541
-4.157,2.1331
-2.9749,14.836
-2.368,5.4409
-0.79394,5.0898
-2.8944,5.7654
-0.88044,9.2886
0.82896,8.2023
-2.9929,-0.26292
-4.0818,7.2416
-6.0748,7.3174
-4.7452,6.5044
-3.054,5.1545
-0.43074,7.2026
-3.2055,2.8936
-1.81,5.062
-6.3596,7.7856
-0.24644,7.7682
-9.8158,1.9126
-1.937,5.6193
-6.8732,4.8417
-0.56627,8.4043
-7.1661,2.6445
-7.4219,7.1445
-6.7629,4.0498
-8.3187,4.9763
-10.4,-1.3981
1.0772,5.3712
-4.2984,2.293
-4.6674,5.6959
-4.5485,7.5303
-3.4314,5.3566
-9.6592,0.6539
0.14561,8.0371
-2.2711,4.5753
0.87413,7.4577
-7.8763,5.4694
-1.6411,7.7776
-3.0808,5.2374
-4.0976,7.4787
-3.8163,2.8945
-5.3275,0.20835
-1.109,3.9441
-0.17411,7.8463
-0.86851,5.6454
-4.5772,2.967
-2.8462,7.5214
-4.4356,5.0913
-0.4809,6.8002
-4.6075,3.5269
-3.5148,1.9073
1.8353,3.8156
-7.6832,2.7301
-7.6175,1.9713
-4.2381,8.0458
-3.1924,2.9379
-4.3343,6.6276
-10.166,0.96101
-1.5749,8.685
-4.0837,2.3276
-3.6309,7.1117
-4.588,-1.6037
-0.84935,4.9034
-4.3013,-0.64143
-5.1444,0.66566
-7.3949,-0.054488
-1.0634,2.1202
-4.4612,4.3301
-2.8294,6.8649
-6.9136,4.5689
-5.906,7.5219
-4.3078,9.2741
-4.6008,4.0724
-6.5603,3.6759
1.7749,8.5785
-3.9849,3.7718
-5.8619,4.5171
-7.649,5.1271
-4.2271,1.202
-11.666,7.0021
-0.32912,2.7047
-6.8505,7.5538
-7.8124,-2.0113
-2.8756,3.2513
-5.0776,9.39
-6.0997,1.8086
-6.1811,1.4843
-1.7346,2.6081
-5.3941,5.7822
-4.5967,4.8977
-0.65812,3.2034
-3.0593,2.7179
-6.0391,9.2259
-4.9407,3.2625
-9.8399,2.0816
-9.0358,3.4451
-3.3474,6.9654
-5.9033,5.178
-5.2134,0.51774
-3.9941,3.7263
-3.8721,6.3406
-3.3285,7.8534
-4.6871,4.528
-5.7631,0.88751
1.603,5.2132
-0.043223,0.31732
-5.1672,7.373
-0.17181,6.1402
-5.8014,7.0059
-4.5992,9.2906
-0.0018831,7.097
-7.1928,3.3004
-0.36266,4.7895
-1.6356,6.5726
-1.0516,5.8796
-4.6881,5.9435
2.8651,5.985
-2.1747,7.9533
0.4161,8.1068
-0.37464,3.2991
-7.6139,1.6074
-7.8275,7.7728
-6.8716,3.0423
-5.0622,3.6454
0.40651,7.5741
-0.16736,4.6859
-4.4503,1.0388
-0.17787,3.1839
-3.9064,3.3431
-1.3192,2.4455
-6.0491,2.8426
-2.9291,4.6842
-4.2985,3.7914
-2.2678,6.0895
-3.4107,2.7202
-7.0499,2.8189
-3.153,2.4149
-3.3882,6.2398
0.11502,6.7
-4.066,6.001
2.1773,8.6353
-1.886,6.3842
-4.3999,3.7844
-6.1382,3.0711
-6.1134,9.34
-1.5527,3.0036
-0.74653,10.187
-1.8542,0.88994
-6.4267,9.8462
-0.58041,3.4136
-4.7233,4.9513
-2.8007,3.4818
-1.1451,6.2831
-5.156,3.4023
-5.0446,7.1526
-2.7649,-1.3402
-4.6653,5.021
-5.2178,3.232
-0.40891,6.9809
-9.8354,-1.4929
-0.23328,1.1681
3.5283,4.5673
-5.6219,3.1109
1.319,6.8185
-2.4901,6.2703
-3.1338,9.6951
-2.477,1.6184
-1.3555,6.5863
-4.2075,5.9641
-4.405,4.219
-7.3945,-0.89875
-7.9591,3.6622
-1.0328,0.53698
0.24879,6.8462
-2.0179,4.8491
-6.5917,3.5848
-4.3033,6.6613
-5.7071,5.4002
-8.805,6.4738
-5.2317,2.9463
-1.9927,4.4713
-6.5288,4.5204
0.35287,5.8463
-8.6882,2.882
-2.123,9.6915
-4.4719,6.4934
-3.7976,5.1608
-1.7822,5.3889
-10.309,5.1111
-2.7605,7.586
-6.0637,3.5292
-4.9698,0.53094
-7.8975,1.5397
-5.8008,0.60321
-5.1735,3.8026
-4.9377,2.6484
-1.1777,8.193
-4.2928,7.9296
-0.41353,4.0257
0.21098,7.6396
-1.1187,8.9389
0.72536,5.1749
-0.63757,9.4865
-8.1692,2.3598
-3.8553,5.7023
-1.403,4.6178
5.8633,4.4235
-3.6192,6.5671
-3.9481,7.5092
-2.5576,9.0656
-8.76,7.4734
-7.9438,0.52171
-4.0335,4.1119
-4.6253,6.5711
-3.4931,6.2221
-4.1675,5.6753
-1.9914,4.8736
-5.1684,8.4223
-5.2219,6.1303
-5.072,7.6579
-3.7128,3.11
-2.5281,7.1508
-5.0709,2.8553
-4.7892,0.38556
0.78326,7.9751
-3.6835,1.8003
-2.3394,6.4666
-2.9761,2.8153
-2.9408,7.678
-1.1723,4.3489
-8.4951,3.5641
-5.6025,0.91379
0.63928,2.3113
-10.245,8.2578
-0.76882,8.0584
-2.4943,3.6996
-4.5957,4.5747
-1.96,9.6726
0.52194,10.072
-7.025,3.7138
-1.1542,5.5482
0.71948,5.1555
-6.0686,4.529
-7.9023,7.6415
-3.3889,8.1834
-9.4348,-1.7624
-2.9391,5.3629
-9.5909,7.1273
-4.0727,5.544
-4.3185,-4.4827
-3.8042,-1.5185
-4.1421,6.2009
-3.2499,6.189
-7.3549,9.2011
-5.9958,7.0487
2.7919,12.17
-2.1956,5.4862
-5.8013,5.6737
-5.2387,5.7907
-4.9593,5.7068
-5.9576,4.787
-4.9602,0.52738
-9.261,0.38208
-4.9467,6.8056
-0.11777,7.9921
-5.3163,6.9752
-3.4651,0.41968
-2.7933,8.7038
-0.88367,6.3014
1.1367,7.7202
-3.9053,5.0411
-0.60794,5.2616
1.1375,7.4551
-1.7397,3.8424
-3.5006,3.9911
-9.6557,4.7402
-5.9216,4.7284
0.0022632,5.1501
-8.4197,4.6499
-4.7107,8.363
-4.8059,4.995
0.16977,4.9397
-0.49756,3.9839
-5.5039,4.8561
2.1326,3.0183
-3.9039,0.32678
-6.1302,3.4874
-2.4641,7.4131
-6.8889,6.0548
-7.2754,0.16673
0.97401,8.3923
-6.396,5.0749
0.55271,10.164
2.3062,2.6588
-6.9152,0.47361
-6.671,5.2198
-2.8341,2.7283
-5.8775,7.5158
2.4026,4.0404
-10.756,5.2809
-2.7356,1.668
-0.55656,4.5647
-4.6354,6.9213
-1.9156,5.7169
-4.7521,7.2704
-3.5733,6.2611
-0.56144,3.4977
-4.4,5.2978
-2.947,11.261
-0.60719,8.5443
1.5014,8.0018
-2.2728,5.7536
-1.7981,0.97581
-5.9901,6.2045
0.13366,-1.2427
-2.4384,4.6526
-6.8395,9.752
-3.2681,5.5629
-0.49741,4.1573
-4.2251,5.1549
-8.0041,3.1058
-7.3959,5.3811
-3.8276,6.837
-2.0749,4.1387
-4.4417,-0.51538
-1.6328,8.3399
-5.7912,5.0336
-10.219,-0.25106
-0.33635,4.7554
-2.139,4.7592
-0.73762,6.1048
-5.0665,4.1453
-7.9087,8.4246
-2.1407,4.0639
-8.3821,4.6851
-8.63,-0.54791
-3.2229,2.5092
-1.6423,4.5338
-1.7808,9.3166
-5.2371,6.8001
-3.3074,11.613
-3.6232,5.4403
-5.0037,7.3621
-8.0068,4.0701
-2.4699,2.9856
-6.3505,2.0264
-5.624,3.4668
-4.3391,5.3002
-6.7132,6.5772
-2.667,4.5548
-3.4127,9.7437
-4.8228,4.3876
-1.5015,5.8894
-9.1053,6.4472
-4.8477,9.0546
-5.1307,4.7332
-0.17643,8.5608
-9.5852,1.0111
-7.1158,5.3985
-4.7073,4.8954
-1.7216,0.65514
-4.4478,2.8448
-2.811,8.9168
-5.582,3.5844
-7.7512,5.0645
-5.771,3.8689
-6.3587,-0.43248
-2.0207,8.4383
-6.7216,11.383
-4.4505,-0.25561
-2.923,9.1188
-8.3404,-1.6901
-3.2214,9.2345
-7.2092,2.8576
-5.1738,4.6628
-6.1468,5.1599
-3.4111,3.3648
-6.8367,1.5843
-4.3103,5.8279
-6.6217,4.8182
-5.8509,5.2251
-4.5645,2.2089
-0.18524,2.8149
-4.3835,6.4782
-4.5333,5.3461
-1.8097,3.4916
-6.5346,11.191
-6.583,7.5293
-9.0822,9.3144
-3.8885,6.7444
-5.6589,2.5306
-7.3006,4.4997
-4.8385,9.703
-7.1936,6.0907
-2.4856,7.1096
-2.5616,5.7561
-2.2339,3.5327
-0.6751,7.4767
1.1449,4.0412
